remoteip,total_access,total_kb,cpu_load,uptime,reqpersec,bytespersec,bytesperrec,busy,idle,timestamp1,date,b,i,w,r,s,g,i,d,k,l,presentstatus,Downtime
localhost,2773,1812,0.308914,3590,0.772423,516.849,669.127,3,8,1356794560,1011640,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2775,1813,0.30902,3592,0.77255,516.846,669.013,3,8,1356794562,1011640,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2777,1814,0.308762,3595,0.772462,516.7,668.9,3,8,1356794563,1011640,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2779,1815,0.308762,3595,0.773018,516.985,668.787,3,8,1356794565,1011641,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2781,1816,0.308869,3597,0.773144,516.982,668.675,3,8,1356794567,1011642,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2783,1818,0.308975,3599,0.77327,517.264,668.93,3,8,1356794569,1011642,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2785,1819,0.308803,3601,0.773396,517.261,668.817,3,8,1356794571,1011642,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2787,1820,0.308546,3604,0.773307,517.114,668.705,3,8,1356794571,1011643,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2789,1821,0.308546,3604,0.773862,517.398,668.592,3,8,1356794575,1011644,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2791,1822,0.308567,3607,0.773773,517.252,668.48,3,8,1356794577,1011645,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2793,1823,0.308673,3609,0.773899,517.249,668.368,3,8,1356794579,1011645,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2795,1825,0.308502,3611,0.774024,517.53,668.623,3,8,1356794579,1011645,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2797,1826,0.308331,3613,0.774149,517.527,668.511,3,8,1356794582,1011645,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2799,1827,0.308437,3615,0.774274,517.524,668.399,3,8,1356794585,1011645,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2801,1828,0.308267,3617,0.774399,517.521,668.287,3,8,1356794586,1011645,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2803,1829,0.308096,3619,0.774523,517.518,668.176,3,8,1356794588,1011645,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2805,1830,0.307926,3621,0.774648,517.514,668.064,3,8,1356794588,1011645,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2807,1832,0.308202,3621,0.7752,518.08,668.318,3,8,1356794590,1011645,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2809,1833,0.308393,3622,0.775538,518.22,668.206,3,8,1356794592,1011648,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2811,1834,0.308223,3624,0.775662,518.216,668.095,3,8,1356794594,1011650,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2813,1835,0.307968,3627,0.775572,518.07,667.984,3,8,1356794596,1011650,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2815,1836,0.307883,3628,0.77591,518.209,667.874,3,8,1356794596,1011650,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2817,1837,0.307798,3629,0.776247,518.349,667.763,3,8,1356794598,1011652,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2819,1838,0.307629,3631,0.77637,518.345,667.652,3,8,1356794600,1011653,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2821,1840,0.307735,3633,0.776493,518.624,667.905,3,8,1356794603,1011654,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2823,1841,0.307481,3636,0.776403,518.477,667.795,3,8,1356794606,1011654,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2825,1842,0.307587,3638,0.776526,518.474,667.684,3,8,1356794606,1011655,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2827,1843,0.307861,3638,0.777075,518.755,667.574,3,8,1356794610,1011655,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2829,1844,0.307439,3643,0.776558,518.324,667.464,3,8,1356794614,1011655,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2831,1845,0.307186,3646,0.776467,518.179,667.354,3,8,1356794614,1011655,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2833,1847,0.307186,3646,0.777016,518.741,667.606,3,8,1356794616,1011655,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2835,1848,0.307018,3648,0.777138,518.737,667.496,3,8,1356794618,1011659,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2837,1849,0.306849,3650,0.77726,518.733,667.387,3,8,1356794619,1011659,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2839,1850,0.306681,3652,0.777382,518.729,667.277,3,8,1356794621,1011700,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2841,1851,0.306513,3654,0.777504,518.726,667.168,3,8,1356794623,1011700,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2843,1852,0.30643,3655,0.777839,518.864,667.059,3,8,1356794625,1011700,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2845,1854,0.306262,3657,0.77796,519.14,667.31,3,8,1356794627,1011700,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2847,1855,0.306095,3659,0.778081,519.136,667.201,3,8,1356794628,1011700,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2849,1856,0.305927,3661,0.778203,519.132,667.092,3,8,1356794629,1011700,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2851,1857,0.305927,3661,0.778749,519.412,666.983,3,8,1356794631,1011700,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2853,1858,0.30576,3663,0.77887,519.408,666.874,3,8,1356794633,1011700,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2855,1859,0.305866,3665,0.77899,519.404,666.766,3,8,1356794635,1011702,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2857,1861,0.305699,3667,0.779111,519.679,667.016,3,8,1356794637,1011702,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2859,1862,0.305722,3670,0.779019,519.534,666.907,3,8,1356794639,1011704,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2861,1863,0.305556,3672,0.779139,519.529,666.799,3,8,1356794641,1011705,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2863,1864,0.305389,3674,0.77926,519.525,666.691,3,8,1356794644,1011705,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2865,1865,0.305767,3676,0.77938,519.521,666.583,3,8,1356794644,1011705,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2867,1866,0.305767,3676,0.779924,519.8,666.475,3,8,1356794646,1011705,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2869,1868,0.305873,3678,0.780044,520.074,666.724,3,8,1356794648,1011705,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2871,1869,0.305895,3681,0.779951,519.928,666.617,3,8,1356794650,1011705,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2873,1870,0.306272,3683,0.780071,519.924,666.509,3,8,1356794652,1011705,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2875,1871,0.306106,3685,0.78019,519.92,666.401,3,8,1356794655,1011705,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2877,1872,0.30594,3687,0.780309,519.915,666.294,3,8,1356794657,1011705,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2879,1873,0.305774,3689,0.780428,519.911,666.187,3,8,1356794659,1011705,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2881,1875,0.305796,3692,0.780336,520.043,666.435,3,8,1356794662,1011705,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2883,1876,0.305631,3694,0.780455,520.039,666.328,3,8,1356794664,1011708,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2885,1877,0.305383,3697,0.780362,519.894,666.221,3,8,1356794668,1011708,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2887,1878,0.305053,3701,0.780059,519.609,666.114,3,8,1356794668,1011710,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2889,1879,0.305053,3701,0.7806,519.885,666.008,3,8,1356794671,1011710,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2891,1880,0.304888,3703,0.780718,519.881,665.901,3,8,1356794673,1011710,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2893,1882,0.304993,3705,0.780837,520.153,666.149,3,8,1356794675,1011710,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2895,1883,0.304746,3708,0.780744,520.009,666.042,3,8,1356794677,1011710,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2897,1884,0.305121,3710,0.780863,520.004,665.936,3,8,1356794681,1011710,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2899,1885,0.304875,3713,0.78077,519.86,665.83,3,8,1356794681,1011710,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2901,1886,0.304875,3713,0.781309,520.136,665.724,3,8,1356794683,1011712,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2903,1887,0.30498,3715,0.781427,520.131,665.618,3,8,1356794685,1011714,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2905,1889,0.304734,3718,0.781334,520.263,665.864,3,8,1356794690,1011714,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2907,1890,0.304593,3723,0.780822,519.839,665.759,3,8,1356794690,1011714,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2909,1891,0.304593,3723,0.781359,520.114,665.653,3,8,1356794692,1011715,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2911,1892,0.30443,3725,0.781477,520.11,665.547,3,8,1356794694,1011715,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2913,1893,0.304266,3727,0.781594,520.105,665.442,3,8,1356794694,1011715,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2915,1894,0.304266,3727,0.78213,520.38,665.337,3,8,1356794698,1011715,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2917,1896,0.30394,3731,0.781828,520.371,665.582,3,8,1356794701,1011715,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2919,1897,0.304045,3733,0.781945,520.366,665.477,3,8,1356794703,1011715,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2921,1898,0.304069,3736,0.781852,520.223,665.372,3,8,1356794705,1011715,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2923,1899,0.303906,3738,0.781969,520.218,665.267,3,8,1356794710,1011715,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2925,1900,0.303581,3742,0.781668,519.936,665.162,3,8,1356794712,1011716,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2927,1901,0.303338,3745,0.781575,519.793,665.058,3,8,1356794713,1011717,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2929,1903,0.303338,3745,0.782109,520.34,665.303,3,8,1356794715,1011717,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2931,1904,0.303443,3747,0.782226,520.335,665.198,3,8,1356794717,1011719,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2933,1905,0.303281,3749,0.782342,520.331,665.094,3,8,1356794719,1011720,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2935,1906,0.303386,3751,0.782458,520.326,664.989,3,8,1356794719,1011720,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2937,1907,0.303571,3752,0.782783,520.461,664.885,3,8,1356794724,1011720,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2939,1908,0.303514,3756,0.782481,520.179,664.781,3,8,1356794726,1011720,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2941,1910,0.303538,3759,0.782389,520.309,665.026,3,8,1356794729,1011720,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2943,1911,0.303377,3761,0.782505,520.304,664.922,3,8,1356794731,1011720,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2945,1912,0.303481,3763,0.78262,520.3,664.818,3,8,1356794733,1011720,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2947,1913,0.30332,3765,0.782736,520.295,664.714,3,8,1356794735,1011720,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2949,1914,0.303424,3767,0.782851,520.291,664.61,3,8,1356794735,1011720,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2951,1915,0.303263,3769,0.782966,520.287,664.507,3,8,1356794737,1011721,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2953,1917,0.303529,3769,0.783497,520.83,664.75,3,8,1356794739,1011722,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2955,1918,0.303368,3771,0.783612,520.825,664.647,3,8,1356794742,1011722,3,9,0,0,0,0,0,0,0,0,1,0
localhost,2957,1919,0.303127,3774,0.783519,520.683,664.544,3,8,1356794742,1011722,3,9,0,0,0,0,0,0,0,0,1,0
